idna_subject,checker_type,destination,tested_at
ncdnpowerpowersrv.nl,AVAILABILITY,origin.list,2023-03-17 05:35:14.155740
ncdnpbndsw.nl,AVAILABILITY,origin.list,2023-03-17 05:35:14.260562
cloud.newsofnp.com,AVAILABILITY,origin.list,2023-03-17 05:35:14.649702
ncjmainpbnpbn.in,AVAILABILITY,origin.list,2023-03-17 05:35:14.784471
ncdnmainpower.cn,AVAILABILITY,origin.list,2023-03-17 05:35:14.963616
ncjmainpbnncj.ro,AVAILABILITY,origin.list,2023-03-17 05:35:15.157851
ncdnyhdjfnyhd.biz,AVAILABILITY,origin.list,2023-03-17 05:35:15.302794
ncjsrvpowerfjryhd.in,AVAILABILITY,origin.list,2023-03-17 05:35:15.412998
ncjncj.nl,AVAILABILITY,origin.list,2023-03-17 05:35:15.506189
ncjncjmain.ch,AVAILABILITY,origin.list,2023-03-17 05:35:15.593065
ncjpbn.in,AVAILABILITY,origin.list,2023-03-17 05:35:15.669414
ncjpbnmainsrv.ro,AVAILABILITY,origin.list,2023-03-17 05:35:15.826199
ncdnncdnserv.cn,AVAILABILITY,origin.list,2023-03-17 05:35:15.988026
ncjkcnnrj.in,AVAILABILITY,origin.list,2023-03-17 05:35:16.011516
ncjsrvncjpower.fr,AVAILABILITY,origin.list,2023-03-17 05:35:16.114808
www.bi-collector.oneapm.com,AVAILABILITY,origin.list,2023-03-17 05:35:16.156159
ncjkcn.nl,AVAILABILITY,origin.list,2023-03-17 05:35:16.377862
bi-collector.oneapm.com,AVAILABILITY,origin.list,2023-03-17 05:35:16.470210
ncjmainfjr.info,AVAILABILITY,origin.list,2023-03-17 05:35:16.628226
ncjservjfnkcnpbn.info,AVAILABILITY,origin.list,2023-03-17 05:35:16.921433
ncjfjrpbnfjrnrj.nl,AVAILABILITY,origin.list,2023-03-17 05:35:17.454191
ncjpowerjfn.in,AVAILABILITY,origin.list,2023-03-17 05:35:17.490119
ncdnncjnrjmainmain.us,AVAILABILITY,origin.list,2023-03-17 05:35:17.523912
ncjfjrncdn.nl,AVAILABILITY,origin.list,2023-03-17 05:35:17.666718
ncjncjncjncdnsrv.nl,AVAILABILITY,origin.list,2023-03-17 05:35:17.985015
nrjncdn.com,AVAILABILITY,origin.list,2023-03-17 05:35:17.998515
ncjncdnkcnserv.cn,AVAILABILITY,origin.list,2023-03-17 05:35:18.371903
ncdnmainkcn.org,AVAILABILITY,origin.list,2023-03-17 05:35:18.505367
mainnchdnmainmainncj.tk,AVAILABILITY,origin.list,2023-03-17 05:35:18.598115
ncdnyhdsrvsite.biz,AVAILABILITY,origin.list,2023-03-17 05:35:18.890630
kcndf.ml,AVAILABILITY,origin.list,2023-03-17 05:35:18.909299
ncdnsrvsrvncj.nl,AVAILABILITY,origin.list,2023-03-17 05:35:19.087763
ncjfjr.org,AVAILABILITY,origin.list,2023-03-17 05:35:19.145386
ncjpower.ro,AVAILABILITY,origin.list,2023-03-17 05:35:19.439891
ncjnrjmain.cn,AVAILABILITY,origin.list,2023-03-17 05:35:19.550603
symante.nortonvirus.org,AVAILABILITY,origin.list,2023-03-17 05:35:19.642292
yum.nortonvirus.org,AVAILABILITY,origin.list,2023-03-17 05:35:19.944195
ncjncdnsrv.cn,AVAILABILITY,origin.list,2023-03-17 05:35:20.015419
nrjnrj.fr,AVAILABILITY,origin.list,2023-03-17 05:35:20.134605
ncjpower.us,AVAILABILITY,origin.list,2023-03-17 05:35:20.171921
nrjservpower.fr,AVAILABILITY,origin.list,2023-03-17 05:35:20.715190
api.oneaudience.com,AVAILABILITY,origin.list,2023-03-17 05:35:20.724223
ncjsrv.info,AVAILABILITY,origin.list,2023-03-17 05:35:20.832881
ncjpowernrj.ro,AVAILABILITY,origin.list,2023-03-17 05:35:21.239993
nrjfjr.nl,AVAILABILITY,origin.list,2023-03-17 05:35:21.360647
dswdswsrv.ru,AVAILABILITY,origin.list,2023-03-17 05:35:21.535576
ncjsrv.ro,AVAILABILITY,origin.list,2023-03-17 05:35:21.760266
ncdnsrvncjsrvpbn.biz,AVAILABILITY,origin.list,2023-03-17 05:35:22.035199
ncjpower.nl,AVAILABILITY,origin.list,2023-03-17 05:35:22.282564
ncjsitefjrdsw.info,AVAILABILITY,origin.list,2023-03-17 05:35:22.465270
norton.nortonvirus.org,AVAILABILITY,origin.list,2023-03-17 05:35:22.936269
dswdsw.ru,AVAILABILITY,origin.list,2023-03-17 05:35:23.022826
ncdnkcnfjr.tk,AVAILABILITY,origin.list,2023-03-17 05:35:23.097600
nrjncdnmainncdnncdn.in,AVAILABILITY,origin.list,2023-03-17 05:35:23.519254
nrjjfnpower.cn,AVAILABILITY,origin.list,2023-03-17 05:35:23.662746
nrjkcnpowernrj.info,AVAILABILITY,origin.list,2023-03-17 05:35:23.910709
nrjdswsitesrv.nl,AVAILABILITY,origin.list,2023-03-17 05:35:23.964514
pbnncjjfnsrv.com,AVAILABILITY,origin.list,2023-03-17 05:35:24.026424
ncjservyhdsrv.info,AVAILABILITY,origin.list,2023-03-17 05:35:24.167590
ncjservsrvkcn.nl,AVAILABILITY,origin.list,2023-03-17 05:35:24.174314
nrjkcn.in,AVAILABILITY,origin.list,2023-03-17 05:35:24.461444
lli.nrvyzj.com,AVAILABILITY,origin.list,2023-03-17 05:35:24.674991
nrjncj.info,AVAILABILITY,origin.list,2023-03-17 05:35:24.979829
mainmainjfnmain.tk,AVAILABILITY,origin.list,2023-03-17 05:35:25.081289
ncjkcnfjrikjpower.us,AVAILABILITY,origin.list,2023-03-17 05:35:25.191652
nrjpowerncjfjrsrv.fr,AVAILABILITY,origin.list,2023-03-17 05:35:25.631741
nrjncdnfjrfjryhd.nl,AVAILABILITY,origin.list,2023-03-17 05:35:25.703314
microsofts.gq,AVAILABILITY,origin.list,2023-03-17 05:35:25.908363
nrjyhdjfnncj.fr,AVAILABILITY,origin.list,2023-03-17 05:35:26.150003
nrjdswjfn.in,AVAILABILITY,origin.list,2023-03-17 05:35:26.210769
newsgbr.nl,AVAILABILITY,origin.list,2023-03-17 05:35:26.423923
nrjpowerpower.fr,AVAILABILITY,origin.list,2023-03-17 05:35:26.456657
nrjdswservmain.info,AVAILABILITY,origin.list,2023-03-17 05:35:26.669328
pbnncjncjyhd.fr,AVAILABILITY,origin.list,2023-03-17 05:35:27.049796
nrjncdnfjrncdnserv.nl,AVAILABILITY,origin.list,2023-03-17 05:35:27.202765
kcnpowerjfn.ml,AVAILABILITY,origin.list,2023-03-17 05:35:27.493797
www.pakistanelevators.pk,AVAILABILITY,origin.list,2023-03-17 05:35:27.551619
nrjpowersrv.nl,AVAILABILITY,origin.list,2023-03-17 05:35:27.719654
pbnyhdpowerncjjfn.com,AVAILABILITY,origin.list,2023-03-17 05:35:28.022714
nrjsrvkcnpowerpbn.info,AVAILABILITY,origin.list,2023-03-17 05:35:28.043796
dswkcnyhdservsrv.ru,AVAILABILITY,origin.list,2023-03-17 05:35:28.186626
nrjdswikjjfnfjr.biz,AVAILABILITY,origin.list,2023-03-17 05:35:28.570190
nrjdswyhdkcnpbn.org,AVAILABILITY,origin.list,2023-03-17 05:35:28.619727
pbnnrjdswdsw.fr,AVAILABILITY,origin.list,2023-03-17 05:35:28.650467
nrjjfnikjserv.org,AVAILABILITY,origin.list,2023-03-17 05:35:28.999700
ncjsrvservdsw.nl,AVAILABILITY,origin.list,2023-03-17 05:35:29.067307
wwww.playamo28.com,AVAILABILITY,origin.list,2023-03-17 05:35:29.102065
nrjsrvfjrjfnnrj.nl,AVAILABILITY,origin.list,2023-03-17 05:35:29.126452
security-payment.su,AVAILABILITY,origin.list,2023-03-17 05:35:29.458502
nrjfjrdsw.nl,AVAILABILITY,origin.list,2023-03-17 05:35:29.569408
nrjsitemainyhdmain.nl,AVAILABILITY,origin.list,2023-03-17 05:35:29.651498
pbnmainyhd.fr,AVAILABILITY,origin.list,2023-03-17 05:35:29.679774
nrjsiteikj.info,AVAILABILITY,origin.list,2023-03-17 05:35:29.769980
pbnncjpowerikj.fr,AVAILABILITY,origin.list,2023-03-17 05:35:30.061246
nrjmainncjjfn.nl,AVAILABILITY,origin.list,2023-03-17 05:35:30.080636
ns1.poorgoddaay.com,AVAILABILITY,origin.list,2023-03-17 05:35:30.198627
pbnpbnnrj.com,AVAILABILITY,origin.list,2023-03-17 05:35:30.295759
nrjsiteikjsrvkcn.info,AVAILABILITY,origin.list,2023-03-17 05:35:30.585567
nrjpowerkcn.co,AVAILABILITY,origin.list,2023-03-17 05:35:30.590873
pbnnrjjfnsrv.com,AVAILABILITY,origin.list,2023-03-17 05:35:30.740830
nrjsrvkcnncdnikj.nl,AVAILABILITY,origin.list,2023-03-17 05:35:30.805573
movie.poorgoddaay.com,AVAILABILITY,origin.list,2023-03-17 05:35:31.111759
pbnsite.ch,AVAILABILITY,origin.list,2023-03-17 05:35:31.187309
nrjncdnfjrkcn.in,AVAILABILITY,origin.list,2023-03-17 05:35:31.319974
ncdnservpowerncjfjr.tk,AVAILABILITY,origin.list,2023-03-17 05:35:31.679538
nrjpower.us,AVAILABILITY,origin.list,2023-03-17 05:35:31.699566
nrjnrjfjr.info,AVAILABILITY,origin.list,2023-03-17 05:35:31.853628
mainuntdswqemainpog.ml,AVAILABILITY,origin.list,2023-03-17 05:35:32.044781
fjrfjrpbndsw.ru,AVAILABILITY,origin.list,2023-03-17 05:35:32.167422
nrjyhd.in,AVAILABILITY,origin.list,2023-03-17 05:35:32.203601
nrjyhdpowernrjikj.in,AVAILABILITY,origin.list,2023-03-17 05:35:32.216934
zg.poorgoddaay.com,AVAILABILITY,origin.list,2023-03-17 05:35:32.374200
