idna_subject,checker_type,destination,source,tested_at,session_id
coccyxwickimp.com,AVAILABILITY,origin.list,origin.list,2023-01-04 05:08:58.772701,0afb12b32a78fb60bbf74af4
eu1.clevertap-prod.com,AVAILABILITY,origin.list,origin.list,2023-01-04 05:08:58.594237,0afb12b32a78fb60bbf74af4
010sec.com,AVAILABILITY,origin.list,origin.list,2023-01-04 05:08:58.702910,0afb12b32a78fb60bbf74af4
0byv9mgbn0.com,AVAILABILITY,origin.list,origin.list,2023-01-04 05:08:59.640393,0afb12b32a78fb60bbf74af4
01mspmd5yalky8.com,AVAILABILITY,origin.list,origin.list,2023-01-04 05:09:00.101782,0afb12b32a78fb60bbf74af4
webmail-who-int.000webhostapp.com,AVAILABILITY,origin.list,origin.list,2023-01-04 05:08:59.657325,0afb12b32a78fb60bbf74af4
wizhumpgyros.com,AVAILABILITY,origin.list,origin.list,2023-01-04 05:08:59.997837,0afb12b32a78fb60bbf74af4
21736.xyz,AVAILABILITY,origin.list,origin.list,2023-01-04 05:09:00.760785,0afb12b32a78fb60bbf74af4
www.analytics.247sports.com,AVAILABILITY,origin.list,origin.list,2023-01-04 05:09:01.861470,0afb12b32a78fb60bbf74af4
12724.xyz,AVAILABILITY,origin.list,origin.list,2023-01-04 05:09:01.397838,0afb12b32a78fb60bbf74af4
logitechlogitechglobal.112.2o7.net,AVAILABILITY,origin.list,origin.list,2023-01-04 05:09:02.656078,0afb12b32a78fb60bbf74af4
www.logitechlogitechglobal.112.2o7.net,AVAILABILITY,origin.list,origin.list,2023-01-04 05:09:03.409041,0afb12b32a78fb60bbf74af4
2no.co,AVAILABILITY,origin.list,origin.list,2023-01-04 05:09:03.975491,0afb12b32a78fb60bbf74af4
2s11.com,AVAILABILITY,origin.list,origin.list,2023-01-04 05:09:04.191347,0afb12b32a78fb60bbf74af4
www.2no.co,AVAILABILITY,origin.list,origin.list,2023-01-04 05:09:04.610627,0afb12b32a78fb60bbf74af4
30-day-change.com,AVAILABILITY,origin.list,origin.list,2023-01-04 05:09:04.741349,0afb12b32a78fb60bbf74af4
